MEM = MEAN
TIME = 160212/0000
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 384.304

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
115.953,15422.9,-63.1827,-80.4479,69.3382,-26.9865,-999.0
103.646,16111.1,-64.3941,-80.4479,60.5471,-22.3144,-999.0
92.305,16819.7,-64.4818,-80.4479,51.9775,-18.3652,-999.0
81.8736,17554.2,-63.744,-80.4479,44.6497,-17.9891,-999.0
72.2945,18320.4,-62.2614,-80.4479,33.0733,-17.2813,-999.0
63.5156,19122.6,-61.0768,-80.4479,24.0602,-15.2166,-999.0
54.6605,20062.5,-61.4562,-80.4479,18.5365,-9.87694,-999.0


MEM = mem008
TIME = 160213/1200
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 382.488

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
995.896,382.488,-5.18266,-11.7356,-7.28292,-8.44486,-999.0
988.059,444.494,-5.89428,-11.9281,-9.02062,-9.992,-999.0
977.597,527.675,-6.74874,-12.1123,-10.008,-10.6263,-999.0
964.309,634.248,-7.80935,-12.3066,-10.6454,-10.8731,-999.0
947.906,767.315,-9.11997,-12.5053,-11.0333,-10.9352,-999.0
928.023,930.937,-10.3957,-17.5103,-14.1703,-11.6026,-999.0
904.265,1131.99,-7.18196,-26.8913,-13.8038,-10.1986,-999.0
876.25,1379.35,-3.27146,-16.1247,-5.41704,-9.49457,-999.0
844.001,1677.95,-0.310478,-9.19929,3.26505,-7.92515,-999.0
807.958,2028.0,0.501337,-7.01241,15.1188,-6.89582,-999.0
768.608,2428.74,-0.0359212,-6.43408,22.6848,-11.2162,-999.0
726.475,2880.18,-0.827167,-7.77036,25.2397,-15.589,-999.0
682.106,3382.62,-2.26058,-10.3093,26.4854,-15.1237,-999.0
636.072,3935.56,-4.72788,-13.3069,27.9607,-16.0548,-999.0
590.126,4521.88,-8.07004,-16.7895,28.801,-20.1616,-999.0
546.325,5116.45,-11.9384,-20.3363,30.2948,-23.7772,-999.0
505.198,5710.69,-15.9566,-23.8838,33.6824,-26.2814,-999.0
466.612,6304.23,-20.2328,-27.5342,37.6663,-27.6188,-999.0
430.432,6896.65,-24.7986,-31.4557,41.0663,-28.2367,-999.0
396.53,7487.56,-29.5445,-35.5682,43.5896,-29.9176,-999.0
364.796,8076.63,-34.3738,-40.5199,45.3902,-32.5322,-999.0
335.111,8663.86,-39.3201,-46.0661,47.1789,-34.7246,-999.0
307.358,9249.45,-44.2402,-51.324,49.8272,-35.8841,-999.0
281.442,9833.99,-48.7541,-55.5702,53.8635,-35.0133,-999.0
257.267,10419.1,-52.522,-59.029,59.4645,-32.2752,-999.0
234.739,11007.4,-55.3199,-62.3237,65.9941,-28.9866,-999.0
213.761,11602.2,-57.0117,-66.3686,72.7913,-26.341,-999.0
194.25,12206.7,-58.0454,-70.1069,80.4526,-24.8905,-999.0
176.123,12822.6,-58.934,-73.5983,85.616,-26.4192,-999.0
159.303,13451.3,-59.6317,-77.5915,87.6614,-29.0361,-999.0
143.717,14093.9,-60.5483,-80.4479,85.13,-30.2838,-999.0
129.292,14750.9,-61.7172,-80.4479,78.8054,-29.6656,-999.0
115.96,15422.6,-63.1391,-80.4479,70.3845,-27.0441,-999.0
103.652,16110.9,-64.4254,-80.4479,62.1352,-22.881,-999.0
92.3096,16818.8,-64.8487,-80.4479,54.5336,-19.7814,-999.0
81.8765,17552.1,-64.0381,-80.4479,46.7361,-19.1458,-999.0
72.2966,18317.3,-62.5519,-80.4479,34.5543,-17.3437,-999.0
63.5169,19117.9,-61.7097,-80.4479,24.8117,-14.385,-999.0
54.661,20055.8,-61.8009,-80.4479,20.6118,-10.1392,-999.0


MEM = mem008
TIME = 160213/1300
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 382.45

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
995.939,382.45,-5.48588,-13.6009,-8.37132,-7.34894,-999.0
988.112,444.365,-6.20212,-13.8342,-9.97925,-8.92532,-999.0
977.645,527.42,-7.05866,-14.0421,-10.6192,-9.72563,-999.0
964.366,633.831,-8.11977,-14.2672,-10.8733,-10.239,-999.0
947.97,766.694,-9.42633,-14.5502,-10.9591,-10.5947,-999.0
928.087,930.13,-10.4191,-23.9179,-14.6421,-12.421,-999.0
904.337,1130.96,-7.50216,-28.8194,-13.6148,-8.72544,-999.0
876.318,1378.19,-3.19833,-16.8298,-5.38689,-7.33828,-999.0
844.071,1676.77,-0.378231,-9.01651,4.16482,-5.69023,-999.0
808.025,2026.64,0.257117,-6.67104,16.6199,-4.31855,-999.0
768.667,2427.15,-0.176735,-6.13981,23.5755,-9.86027,-999.0
726.528,2878.43,-0.920311,-7.47122,25.0662,-14.079,-999.0
682.152,3380.74,-2.37462,-9.89722,25.7571,-14.1304,-999.0
636.114,3933.65,-4.70697,-13.0511,28.1564,-14.1697,-999.0
590.165,4520.28,-7.81231,-17.0133,30.7278,-18.045,-999.0
546.363,5115.7,-11.4016,-20.9378,31.7748,-23.0834,-999.0
505.235,5710.89,-15.6169,-24.1776,33.8698,-25.5715,-999.0
466.645,6304.9,-20.1563,-27.267,37.6136,-26.2062,-999.0
430.459,6897.46,-24.7902,-30.2802,40.9856,-27.6779,-999.0
396.553,7488.52,-29.4858,-34.0937,43.4817,-30.3519,-999.0
364.816,8077.77,-34.339,-38.9333,45.3335,-33.1393,-999.0
335.127,8665.07,-39.3421,-44.4348,47.5324,-34.7506,-999.0
307.373,9250.61,-44.2881,-49.9523,50.6799,-34.9635,-999.0
281.455,9834.94,-48.8734,-54.7212,54.9396,-33.8253,-999.0
257.28,10419.6,-52.7908,-58.9918,60.2779,-31.5292,-999.0
234.75,11007.2,-55.5323,-62.7061,66.2141,-28.5374,-999.0
213.772,11601.7,-57.0388,-66.3617,73.6174,-25.8406,-999.0
194.259,12206.2,-58.0262,-69.8621,81.7503,-25.2307,-999.0
176.131,12822.5,-58.6669,-73.5362,87.0294,-26.7693,-999.0
159.311,13452.0,-59.3782,-77.7894,88.8604,-28.5895,-999.0
143.724,14095.2,-60.4242,-80.4479,86.1534,-29.43,-999.0
129.297,14752.3,-61.7315,-80.4479,79.5332,-28.9801,-999.0
115.964,15423.8,-63.3122,-80.4479,71.0291,-27.083,-999.0
103.655,16111.3,-64.674,-80.4479,62.6205,-23.0426,-999.0
92.3118,16818.3,-65.2097,-80.4479,54.8128,-20.0291,-999.0
81.8785,17550.0,-64.5987,-80.4479,47.1371,-19.5002,-999.0
72.2977,18313.1,-63.1782,-80.4479,36.7247,-17.7459,-999.0
63.5176,19112.4,-61.8024,-80.4479,26.5331,-13.5737,-999.0
54.6613,20049.5,-62.016,-80.4479,21.8752,-10.3334,-999.0


MEM = mem008
TIME = 160213/1400
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 382.418

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
995.854,382.418,-5.7523,-14.9132,-7.86114,-7.17978,-999.0
988.009,444.251,-6.51593,-15.1267,-9.15325,-8.38355,-999.0
977.563,527.187,-7.39156,-15.3233,-9.70909,-8.92684,-999.0
964.285,633.437,-8.46525,-15.5389,-10.0004,-9.23705,-999.0
947.885,766.094,-9.78272,-15.7886,-10.1425,-9.42146,-999.0
928.009,929.535,-10.0644,-23.7613,-13.8921,-7.87495,-999.0
904.258,1130.73,-6.91779,-28.7295,-11.7114,-5.1698,-999.0
876.247,1378.29,-3.00339,-17.252,-4.69128,-4.5662,-999.0
843.999,1676.88,-0.505324,-8.95138,5.58788,-3.64723,-999.0
807.954,2026.53,0.0446948,-6.7578,18.1068,-3.40548,-999.0
768.606,2426.87,-0.174416,-6.13105,24.6423,-9.18767,-999.0
726.469,2878.25,-0.831717,-7.32902,25.6516,-14.1978,-999.0
682.095,3380.84,-2.17043,-9.82302,25.5978,-13.9067,-999.0
636.062,3934.12,-4.56408,-12.8186,27.6617,-13.898,-999.0
590.113,4521.05,-7.71234,-16.6702,30.2746,-17.6718,-999.0
546.314,5116.6,-11.416,-20.6219,32.663,-22.1852,-999.0
505.187,5711.78,-15.6438,-23.7381,36.0231,-24.0835,-999.0
466.599,6305.89,-20.0952,-26.2955,39.3776,-25.1008,-999.0
430.413,6898.82,-24.5951,-29.7949,41.6827,-28.0059,-999.0
396.509,7490.36,-29.2883,-34.4679,43.4595,-30.9162,-999.0
364.775,8079.98,-34.2149,-39.6478,45.3807,-32.2297,-999.0
335.089,8667.54,-39.2495,-44.9013,47.9157,-32.3185,-999.0
307.338,9253.3,-44.2022,-51.1762,51.6222,-32.1781,-999.0
281.423,9837.68,-48.9198,-56.9051,55.9993,-31.3869,-999.0
257.25,10422.0,-52.9506,-59.7813,60.3729,-29.6557,-999.0
234.723,11009.3,-55.6332,-62.762,65.8136,-26.5683,-999.0
213.747,11603.4,-57.2408,-66.2217,73.621,-24.5991,-999.0
194.237,12207.2,-58.2878,-69.5771,81.5884,-25.546,-999.0
176.112,12822.7,-59.0553,-73.3313,86.8416,-27.7981,-999.0
159.295,13450.8,-59.9087,-77.5665,88.8026,-30.0477,-999.0
143.711,14092.3,-61.0234,-80.4479,86.5006,-31.2904,-999.0
129.287,14747.7,-62.2639,-80.4479,80.4166,-30.4805,-999.0
115.956,15417.7,-63.6778,-80.4479,72.7235,-27.3995,-999.0
103.649,16104.2,-64.9012,-80.4479,64.8807,-22.2971,-999.0
92.3077,16810.6,-65.2557,-80.4479,57.2086,-18.158,-999.0
81.8754,17542.8,-64.3398,-80.4479,47.9461,-18.6515,-999.0
72.2957,18307.0,-62.782,-80.4479,35.3751,-19.5954,-999.0
63.5164,19107.3,-61.5979,-80.4479,27.4814,-15.0507,-999.0
54.6608,20045.7,-61.6668,-80.4479,23.2721,-11.0885,-999.0


MEM = mem008
TIME = 160213/1500
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 382.454

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
996.594,382.454,-5.40499,-14.5612,-7.43422,-6.2618,-999.0
988.732,444.365,-6.23299,-14.7267,-8.28847,-6.9747,-999.0
978.278,527.393,-7.13853,-14.892,-8.65234,-7.27408,-999.0
964.986,633.753,-8.23283,-15.0815,-8.85398,-7.43977,-999.0
948.577,766.538,-9.5648,-15.3004,-8.9572,-7.53617,-999.0
928.681,930.0,-10.2364,-23.0934,-13.8085,-5.67522,-999.0
904.909,1131.01,-7.27525,-28.096,-10.9611,-2.37446,-999.0
876.876,1378.33,-3.17857,-17.9545,-3.8405,-1.95607,-999.0
844.61,1676.81,-0.558983,-8.82649,5.96619,-0.557308,-999.0
808.537,2026.43,0.0121425,-6.7523,18.2668,-1.70873,-999.0
769.155,2426.79,-0.136275,-6.31597,24.6593,-7.11805,-999.0
726.986,2878.26,-0.773327,-7.32769,25.5739,-12.2109,-999.0
682.58,3381.0,-2.10931,-9.67511,25.8044,-11.8526,-999.0
636.51,3934.7,-4.2921,-12.676,27.8057,-12.1145,-999.0
590.526,4522.26,-7.48568,-16.3498,29.834,-16.6638,-999.0
546.69,5118.15,-11.421,-20.1107,32.6872,-20.3603,-999.0
505.529,5713.36,-15.7326,-22.7725,36.7274,-21.7291,-999.0
466.908,6307.54,-20.0515,-25.858,39.8626,-24.1906,-999.0
430.695,6900.71,-24.4905,-30.6614,41.8446,-27.0902,-999.0
396.767,7492.5,-29.1837,-36.7814,43.3703,-28.5225,-999.0
365.013,8082.37,-34.0837,-43.9146,45.5917,-28.8688,-999.0
335.309,8670.27,-39.078,-51.0209,49.1481,-29.3515,-999.0
307.538,9256.34,-44.1295,-55.5195,53.262,-30.1856,-999.0
281.605,9840.72,-49.0266,-57.9041,56.8181,-29.8387,-999.0
257.413,10424.9,-53.059,-60.0383,60.0646,-27.3414,-999.0
234.868,11012.0,-55.7365,-62.8425,65.5561,-24.4639,-999.0
213.876,11605.8,-57.4032,-66.094,73.2123,-24.0277,-999.0
194.35,12209.5,-58.2988,-69.5029,81.0916,-25.9077,-999.0
176.211,12825.0,-59.0611,-73.4663,86.3487,-27.645,-999.0
159.382,13453.0,-60.0909,-77.6225,87.9147,-29.754,-999.0
143.785,14094.1,-61.2371,-80.4479,85.5449,-30.8912,-999.0
129.349,14749.0,-62.437,-80.4479,80.0219,-29.7183,-999.0
116.008,15418.8,-63.7711,-80.4479,73.5966,-25.9319,-999.0
103.691,16105.7,-64.7835,-80.4479,66.9804,-20.6575,-999.0
92.3408,16813.2,-64.8588,-80.4479,58.3509,-17.5087,-999.0
81.9002,17547.0,-63.9746,-80.4479,47.0221,-18.7138,-999.0
72.3131,18313.0,-62.3967,-80.4479,34.2523,-20.8306,-999.0
63.5268,19114.1,-61.7904,-80.4479,26.4831,-17.6142,-999.0
54.6644,20052.2,-61.8918,-80.4479,24.1398,-13.4185,-999.0


MEM = mem008
TIME = 160213/1600
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 382.522

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
996.781,382.522,-4.71135,-14.7502,-8.41156,-5.17972,-999.0
988.928,444.587,-5.58803,-14.9607,-9.26352,-5.65425,-999.0
978.466,527.812,-6.5185,-15.171,-9.63806,-5.81189,-999.0
965.179,634.416,-7.63111,-15.419,-9.88692,-5.86216,-999.0
948.756,767.495,-8.98679,-15.7326,-10.1126,-5.85071,-999.0
928.858,931.067,-10.6176,-16.1575,-10.339,-5.75621,-999.0
905.072,1131.78,-7.88775,-27.5306,-10.7776,0.0588455,-999.0
877.032,1378.45,-3.94485,-19.4359,-3.0817,0.879997,-999.0
844.762,1676.29,-0.913265,-9.57017,7.84571,1.27342,-999.0
808.686,2025.55,-0.11054,-7.45502,19.6031,-0.22806,-999.0
769.299,2425.82,-0.0677471,-6.77752,25.7525,-5.65184,-999.0
727.125,2877.37,-0.687036,-7.69807,26.8121,-9.7909,-999.0
682.714,3380.33,-1.9513,-9.8114,27.1241,-9.29006,-999.0
636.633,3934.59,-3.90703,-12.8859,29.0558,-9.91939,-999.0
590.639,4522.98,-7.10164,-16.5965,30.3888,-14.4647,-999.0
546.794,5119.48,-11.3034,-19.7139,32.9019,-18.0224,-999.0
505.62,5714.93,-15.6933,-22.4896,36.1876,-20.2909,-999.0
466.991,6309.2,-20.0264,-26.9486,38.9423,-22.7879,-999.0
430.774,6902.29,-24.5009,-33.4515,41.1853,-24.816,-999.0
396.843,7493.97,-29.1677,-41.5316,44.0774,-26.4009,-999.0
365.086,8083.87,-34.0016,-49.547,48.4262,-28.1474,-999.0
335.377,8671.91,-39.0107,-55.3865,52.7456,-29.1833,-999.0
307.601,9258.0,-44.1736,-57.6969,55.4479,-28.4289,-999.0
281.661,9842.18,-49.1527,-58.4529,57.3152,-26.7826,-999.0
257.463,10426.0,-53.2221,-60.13,60.704,-24.1887,-999.0
234.912,11012.6,-55.936,-62.9378,66.6016,-22.6769,-999.0
213.915,11606.3,-57.3607,-66.1319,74.2172,-24.3284,-999.0
194.384,12210.4,-58.0415,-69.6607,82.0617,-26.5086,-999.0
176.241,12826.7,-58.8329,-73.7395,86.6599,-28.0832,-999.0
159.406,13455.4,-59.8574,-77.9569,87.7938,-29.6477,-999.0
143.806,14097.1,-61.104,-80.4479,85.0225,-30.1568,-999.0
129.367,14752.3,-62.3945,-80.4479,79.8759,-28.2311,-999.0
116.023,15422.5,-63.6494,-80.4479,73.7716,-23.6006,-999.0
103.704,16110.0,-64.573,-80.4479,67.5261,-17.748,-999.0
92.3509,16818.3,-64.6486,-80.4479,59.1586,-15.8821,-999.0
81.9084,17552.6,-63.9524,-80.4479,46.7452,-19.6371,-999.0
72.3187,18318.1,-62.7561,-80.4479,33.0789,-23.1896,-999.0
63.53,19119.1,-61.6055,-80.4479,28.3492,-18.8796,-999.0
54.6655,20059.0,-61.3821,-80.4479,23.1813,-13.3606,-999.0


MEM = mem008
TIME = 160213/1700
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 382.605

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
996.605,382.605,-3.88505,-14.2098,-8.83126,-3.11246,-999.0
988.747,444.866,-4.79151,-14.3917,-9.63078,-3.37022,-999.0
978.287,528.348,-5.73749,-14.5652,-9.95544,-3.4516,-999.0
964.994,635.278,-6.86173,-14.7613,-10.1288,-3.47363,-999.0
948.587,768.763,-8.22336,-14.994,-10.2352,-3.46348,-999.0
928.69,932.834,-9.86427,-15.2732,-10.2883,-3.43031,-999.0
904.905,1133.36,-8.96813,-29.8606,-10.5509,1.63633,-999.0
876.876,1378.83,-5.32179,-23.0575,-3.35473,3.25437,-999.0
844.614,1675.34,-1.83145,-10.514,8.83424,2.16126,-999.0
808.549,2023.84,-0.363634,-7.60444,20.424,-0.00571919,-999.0
769.168,2423.99,-0.00106379,-6.87592,27.122,-5.09302,-999.0
727.004,2875.7,-0.526608,-8.01969,28.1961,-7.78035,-999.0
682.597,3379.09,-1.61051,-10.1792,28.4773,-6.39278,-999.0
636.531,3933.99,-3.58066,-13.1014,29.887,-7.40627,-999.0
590.541,4522.84,-7.02554,-16.3893,30.8616,-11.9443,-999.0
546.699,5119.37,-11.3992,-19.2737,33.5106,-15.6854,-999.0
505.533,5714.71,-15.6948,-23.5534,36.7592,-19.0329,-999.0
466.917,6308.85,-19.9935,-30.5062,39.1866,-22.1591,-999.0
430.715,6901.83,-24.4381,-39.1516,42.1325,-24.9071,-999.0
396.796,7493.5,-29.0815,-48.0438,46.722,-27.2418,-999.0
365.047,8083.45,-33.9649,-55.5288,51.2974,-28.0166,-999.0
335.344,8671.43,-39.0491,-57.2823,54.1847,-27.2501,-999.0
307.572,9257.4,-44.2089,-57.8141,55.7711,-25.6302,-999.0
281.636,9841.47,-49.1796,-58.6434,57.4209,-23.4489,-999.0
257.441,10425.0,-53.3216,-60.4013,60.8412,-21.2877,-999.0
234.894,11011.3,-56.0892,-63.1199,66.7037,-21.297,-999.0
213.899,11604.8,-57.3227,-66.2283,74.8647,-23.8364,-999.0
194.371,12209.2,-57.8501,-69.8906,82.821,-26.4808,-999.0
176.229,12826.4,-58.3575,-74.2269,86.8493,-28.7135,-999.0
159.396,13456.9,-59.1337,-78.6734,87.2659,-30.0321,-999.0
143.796,14100.8,-60.3108,-80.4479,83.8117,-29.5088,-999.0
129.358,14758.3,-61.6676,-80.4479,78.0761,-26.6977,-999.0
116.015,15430.3,-63.2089,-80.4479,71.6553,-21.5443,-999.0
103.696,16118.3,-64.6283,-80.4479,65.4032,-15.7543,-999.0
92.3446,16825.8,-65.087,-80.4479,57.8589,-14.5366,-999.0
81.9033,17558.7,-64.2981,-80.4479,44.5255,-19.3379,-999.0
72.315,18322.0,-63.5301,-80.4479,32.9473,-22.6274,-999.0
63.528,19121.5,-61.5822,-80.4479,29.3743,-19.3082,-999.0
54.6648,20061.8,-61.2099,-80.4479,25.1978,-11.7743,-999.0


MEM = mem008
TIME = 160213/1800
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 382.695

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
995.559,382.695,-2.96023,-13.9477,-8.45963,-2.65236,-999.0
987.718,445.168,-3.89419,-14.1382,-9.17574,-2.83414,-999.0
977.26,528.929,-4.85582,-14.3204,-9.46821,-2.8712,-999.0
963.988,636.211,-5.99082,-14.5282,-9.62449,-2.85526,-999.0
947.593,770.134,-7.36304,-14.7773,-9.71903,-2.8052,-999.0
927.715,934.739,-9.01231,-15.0863,-9.76562,-2.72658,-999.0
903.96,1135.8,-8.3363,-33.073,-9.15894,3.84774,-999.0
875.959,1381.84,-4.73551,-20.5925,-0.452733,5.62866,-999.0
843.727,1678.5,-2.15128,-10.2137,9.91751,4.56543,-999.0
807.7,2026.69,-0.580364,-7.36096,20.9044,0.493713,-999.0
768.361,2426.68,-0.0214491,-6.86948,27.7597,-4.95687,-999.0
726.24,2878.39,-0.476938,-8.2986,28.7433,-6.84375,-999.0
681.89,3381.72,-1.63886,-10.5755,29.4813,-5.4028,-999.0
635.87,3936.44,-3.67587,-13.2225,30.8573,-6.22769,-999.0
589.933,4525.04,-7.15481,-15.9243,32.4314,-11.0596,-999.0
546.136,5121.44,-11.3872,-19.3937,34.9669,-15.6633,-999.0
505.021,5716.69,-15.6676,-25.717,37.735,-19.0502,-999.0
466.453,6310.69,-19.9337,-35.1068,40.7796,-22.5336,-999.0
430.299,6903.63,-24.3288,-45.7089,45.1072,-25.5961,-999.0
396.42,7495.33,-29.0305,-53.3311,49.8437,-26.9958,-999.0
364.707,8085.2,-33.9933,-56.42,53.5592,-26.8696,-999.0
335.035,8672.99,-39.1062,-57.335,55.5673,-25.4213,-999.0
307.294,9258.7,-44.2802,-58.0565,56.3102,-23.3328,-999.0
281.385,9842.43,-49.2835,-59.126,57.2269,-21.005,-999.0
257.217,10425.5,-53.5235,-60.9075,59.7897,-19.7042,-999.0
234.694,11011.1,-56.3123,-63.3076,65.588,-20.3232,-999.0
213.722,11603.8,-57.5611,-66.1868,74.2944,-22.7376,-999.0
194.216,12207.4,-58.0925,-69.9053,82.4333,-25.2446,-999.0
176.093,12823.8,-58.5086,-74.3127,87.1158,-26.9217,-999.0
159.279,13453.8,-59.1574,-78.7742,88.2868,-27.8358,-999.0
143.696,14097.6,-60.2203,-80.4479,85.1309,-27.4041,-999.0
129.273,14755.2,-61.5507,-80.4479,79.2609,-25.1263,-999.0
115.945,15427.3,-63.0418,-80.4479,72.4686,-21.1723,-999.0
103.639,16115.5,-64.5382,-80.4479,66.3825,-16.752,-999.0
92.2997,16823.0,-64.9257,-80.4479,57.7167,-14.9766,-999.0
81.8695,17556.4,-63.8937,-80.4479,43.9751,-20.2085,-999.0
72.2913,18320.1,-63.4046,-80.4479,30.9274,-21.991,-999.0
63.5137,19119.2,-61.5746,-80.4479,28.8167,-18.1769,-999.0
54.6599,20059.0,-61.0785,-80.4479,23.6819,-13.6572,-999.0


MEM = mem008
TIME = 160213/1900
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 382.797

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
994.326,382.797,-1.92961,-13.27,-7.80518,-1.46261,-999.0
986.49,445.515,-2.86817,-13.4482,-8.38395,-1.56082,-999.0
976.065,529.603,-3.83301,-13.6238,-8.59201,-1.58514,-999.0
962.788,637.305,-4.97521,-13.8277,-8.6772,-1.58156,-999.0
946.423,771.75,-6.35277,-14.0739,-8.69871,-1.55888,-999.0
926.564,936.997,-8.00937,-14.3807,-8.67658,-1.51529,-999.0
902.838,1138.91,-7.08927,-38.8789,-6.13617,5.93121,-999.0
874.878,1385.69,-4.27348,-19.8696,2.12691,7.8598,-999.0
842.689,1682.53,-2.23094,-10.5691,12.8854,5.50665,-999.0
806.703,2030.68,-0.590265,-6.72468,23.16,0.648195,-999.0
767.414,2430.72,-0.0204515,-6.55481,28.878,-5.12291,-999.0
725.346,2882.5,-0.3845,-8.58886,30.3503,-6.49126,-999.0
681.054,3385.97,-1.486,-11.2807,31.4771,-4.10532,-999.0
635.098,3940.75,-3.64262,-13.6878,33.5294,-4.50176,-999.0
589.222,4529.38,-7.0779,-16.35,34.6711,-9.70877,-999.0
545.486,5125.85,-11.2921,-20.3626,35.7281,-14.6971,-999.0
504.429,5721.06,-15.6394,-27.9484,38.3751,-18.6937,-999.0
465.919,6314.91,-19.9112,-38.425,42.3447,-22.6964,-999.0
429.813,6907.71,-24.353,-48.275,47.6414,-25.4976,-999.0
395.98,7499.22,-29.0786,-53.9306,52.7639,-26.1236,-999.0
364.306,8088.85,-34.0663,-55.4994,55.8973,-24.8742,-999.0
334.672,8676.29,-39.2295,-56.6275,57.1389,-23.1558,-999.0
306.966,9261.56,-44.4249,-57.9121,57.2159,-21.2512,-999.0
281.091,9844.87,-49.3781,-59.4043,57.4051,-19.6269,-999.0
256.953,10427.7,-53.5135,-61.1951,59.6481,-18.9266,-999.0
234.459,11013.2,-56.2466,-63.3166,65.6171,-19.4603,-999.0
213.513,11605.6,-57.7488,-66.0897,74.0152,-21.398,-999.0
194.031,12208.2,-58.4464,-69.866,82.3647,-23.0803,-999.0
175.931,12823.4,-58.9377,-74.2821,87.8941,-24.0511,-999.0
159.137,13451.8,-59.6182,-78.5732,90.2889,-24.7582,-999.0
143.575,14094.0,-60.6775,-80.4479,88.5076,-24.4929,-999.0
129.172,14750.0,-61.9117,-80.4479,83.4211,-22.5712,-999.0
115.861,15420.9,-63.2599,-80.4479,76.5817,-19.9577,-999.0
103.571,16108.1,-64.6099,-80.4479,70.276,-17.6239,-999.0
92.2464,16815.2,-64.8636,-80.4479,61.8587,-17.6734,-999.0
81.8293,17549.1,-63.3726,-80.4479,46.223,-22.2149,-999.0
72.2633,18315.9,-61.9251,-80.4479,30.4765,-21.6963,-999.0
63.4967,19119.5,-60.2951,-80.4479,24.7644,-17.7808,-999.0
54.654,20061.7,-60.6701,-80.4479,22.2537,-14.0898,-999.0


MEM = mem008
TIME = 160213/2000
STID = OUN SLAT = 35.25 SLON = -97.47 MALT = 382.874

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
993.414,382.874,-1.02544,-15.8626,-7.96011,0.484779,-999.0
985.576,445.778,-1.95724,-16.0633,-8.55794,0.531077,-999.0
975.166,530.117,-2.92043,-16.2426,-8.77165,0.552593,-999.0
961.908,638.142,-4.06378,-16.44,-8.85905,0.564433,-999.0
945.556,772.991,-5.44502,-16.6685,-8.8826,0.572033,-999.0
925.724,938.734,-7.10857,-16.9277,-8.87162,0.56794,-999.0
902.024,1141.16,-6.55284,-36.049,-2.4943,9.04647,-999.0
874.086,1388.13,-4.36842,-19.4953,3.59067,8.90816,-999.0
841.927,1684.69,-2.65384,-10.4295,13.2319,7.27468,-999.0
805.97,2032.39,-0.91947,-6.46377,23.8608,1.55917,-999.0
766.712,2432.18,-0.115852,-6.2036,30.1659,-4.49914,-999.0
724.685,2884.05,-0.236923,-8.81033,31.9094,-5.33326,-999.0
680.436,3387.75,-1.28494,-12.3219,33.1588,-2.0983,-999.0
634.531,3942.73,-3.46007,-15.3291,35.7397,-2.8555,-999.0
588.708,4531.54,-6.82339,-18.9519,36.8037,-9.06206,-999.0
545.029,5128.27,-10.9796,-24.1875,37.0226,-14.7102,-999.0
504.019,5723.72,-15.4457,-31.7128,39.2969,-18.5381,-999.0
465.549,6317.77,-19.7648,-41.7893,44.3605,-22.4018,-999.0
429.476,6910.74,-24.2527,-49.9571,50.143,-24.2512,-999.0
395.673,7502.33,-29.054,-52.7614,54.4559,-23.561,-999.0
364.026,8091.86,-34.119,-54.2174,56.8384,-22.3909,-999.0
334.417,8679.07,-39.3152,-55.507,57.259,-21.2331,-999.0
306.734,9264.08,-44.4836,-57.0862,56.6461,-20.0313,-999.0
280.881,9847.32,-49.314,-58.919,56.8159,-18.8776,-999.0
256.765,10430.4,-53.3185,-60.8133,59.4464,-18.3881,-999.0
234.291,11016.2,-56.1738,-62.9178,65.581,-18.7457,-999.0
213.364,11608.5,-57.8287,-65.8938,74.0892,-19.7236,-999.0
193.899,12210.5,-58.7026,-69.8866,82.7247,-20.2925,-999.0
175.816,12824.6,-59.2652,-74.3125,88.4594,-21.0951,-999.0
159.039,13452.2,-59.8007,-78.3464,91.2978,-22.1343,-999.0
143.491,14094.0,-60.6312,-80.4479,89.7808,-22.3637,-999.0
129.101,14750.2,-61.7264,-80.4479,84.4303,-21.4434,-999.0
115.802,15421.6,-62.9322,-80.4479,76.9178,-20.2276,-999.0
103.524,16110.1,-64.0402,-80.4479,69.7102,-19.6844,-999.0
92.2093,16818.5,-64.4239,-80.4479,60.9428,-20.882,-999.0
81.8013,17553.1,-63.1785,-80.4479,46.1988,-21.6752,-999.0
