MEM = DETERMINISTIC
TIME = 160503/0000
STID = ABR SLAT = 45.45 SLON = -98.42 MALT = -999

PRES, HGHT, TEMP, DEWP, UWIN, VWIN, OMGA
804.1,1983.62,11.53,-1.81,9.63896758444,-4.48858152553,0.0
781.96,2216.12,9.67,-2.85,8.46662099887,-4.69312465489,0.0
758.67,2466.26,7.86,-6.2,8.91491804967,-5.16364050165,0.0
734.3,2734.44,6.04,-9.7,7.31162408518,-6.49156363046,0.0
708.94,3021.02,3.93,-12.1,6.47323379161,-7.68721225487,0.0
682.68,3326.4,1.76,-14.87,7.38449534068,-9.32694242936,0.0
655.61,3650.96,-0.59,-16.42,7.76060735028,-10.8199405374,0.0
627.83,3995.08,-3.21,-16.69,7.9925915018,-11.5126901853,0.0
599.45,4359.14,-6.1,-16.72,8.50630509488,-11.6479659115,0.0
570.55,4743.54,-9.14,-18.09,8.7154543221,-12.5726440142,0.0
541.28,5148.68,-12.26,-19.78,8.87697996621,-14.8264796307,0.0
511.73,5574.99,-15.55,-23.02,8.73496280407,-17.7127523505,0.0
482.05,6022.92,-19.04,-27.05,6.99710876627,-20.9851593018,0.0
452.34,6492.97,-22.62,-31.51,5.17862103544,-22.4847780769,0.0
422.74,6985.64,-26.52,-33.07,5.3375619439,-23.6846302262,0.0
393.36,7501.47,-30.62,-43.23,6.23342696219,-26.4104266047,0.0
364.33,8041.03,-35.04,-52.63,8.22781356383,-29.4488720722,0.0
335.78,8604.87,-39.2,-52.76,6.41563769612,-31.3657045441,0.0
307.88,9193.58,-43.45,-57.74,0.864935080957,-31.9645417741,0.0
280.73,9807.78,-48.22,-62.26,1.96409880141,-33.9605294062,0.0
254.46,10448.0,-52.81,-65.35,2.62866219642,-37.0342567843,0.0
229.22,11114.88,-57.31,-64.99,4.18299724419,-40.0000190007,0.0
205.16,11809.24,-61.09,-68.07,7.30139585966,-43.398732095,0.0
182.46,12531.96,-63.87,-70.58,10.1953582102,-44.4084089053,0.0
161.37,13283.92,-63.59,-76.18,14.8078156502,-41.9789024133,0.0
142.1,14065.97,-62.07,-86.84,17.1138441802,-36.352300095,0.0
124.63,14878.92,-60.38,-90.57,18.0730282956,-29.5735423923,0.0
108.79,15723.54,-60.9,-88.02,17.4253651012,-27.4579817674,0.0
94.47,16600.44,-60.37,-85.25,15.6360970261,-23.427618331,0.0
81.7,17505.85,-59.6,-83.93,16.432955674,-17.7397662014,0.0
70.51,18425.02,-59.96,-84.25,14.2156029318,-14.1265630983,0.0
60.81,19346.68,-60.55,-84.88,13.1342267271,-13.7441831756,0.0
52.46,20270.0,-58.31,-84.96,15.126528585,-13.1168795577,0.0
45.3,21194.61,-57.13,-85.13,10.2256532347,-10.4457397096,0.0
39.11,22120.19,-58.62,-85.75,2.70960628152,-12.7586444995,0.0
33.77,23046.45,-56.78,-86.24,1.11749551319,-11.3359807995,0.0
29.19,23973.18,-54.58,-86.41,2.14097949894,-4.36257126512,0.0
25.25,24900.17,-54.29,-86.5,4.16744368997,-5.00369680756,0.0
21.86,25827.33,-52.86,-86.24,6.64836071337,-5.7144559129,0.0
18.93,26754.56,-52.24,-87.11,8.22953624104,-2.66441388146,0.0
16.41,27681.82,-51.26,-87.58,4.67616399482,1.52298783324,0.0
14.23,28609.09,-48.86,-88.25,2.72307071081,2.16602824701,0.0
12.37,29536.36,-46.54,-89.23,2.81955318201,-2.50419660485,0.0


MEM = DETERMINISTIC
TIME = 160505/1200
STID = ABR SLAT = 45.45 SLON = -98.42 MALT = -999

PRES, HGHT, TEMP, DEWP, UWIN, VWIN, OMGA
966.83,420.5,9.17,6.76,0.314834321926,7.671728328,0.0
960.68,473.6,11.39,6.16,10.4896027219,8.75823368426,0.0
953.22,539.27,15.96,5.11,21.2923127312,8.47754535926,0.0
944.48,617.95,19.45,3.06,25.4670117326,8.9683505496,0.0
934.41,710.1,20.26,2.47,23.4821553203,7.42643056788,0.0
922.98,816.15,20.17,2.85,20.0325985165,5.06530666167,0.0
910.15,936.53,19.45,2.29,18.4022680302,4.84834743235,0.0
895.93,1071.68,18.64,0.26,16.9361155845,5.30421088134,0.0
880.31,1222.02,17.77,-3.39,15.8621991134,4.76190561859,0.0
863.32,1387.97,16.3,-2.36,14.9130894386,3.97642875568,0.0
844.97,1569.95,14.8,-3.92,14.1320604025,4.10039423467,0.0
825.3,1768.36,13.1,-3.62,13.6543428339,3.07213111992,0.0
804.36,1983.62,11.63,-5.82,12.6538656102,0.11926340499,0.0
782.21,2216.12,9.82,-6.09,11.0656948895,-2.44510174825,0.0
758.91,2466.26,7.98,-8.03,10.5222375762,-4.70682432898,0.0
734.54,2734.44,6.18,-11.77,9.25665416836,-6.229598286,0.0
709.18,3021.02,4.13,-15.7,8.37050662476,-7.49461855681,0.0
682.91,3326.4,1.72,-16.45,8.18478606824,-9.10929131903,0.0
655.82,3650.96,-0.73,-16.39,8.60586280539,-9.54102181182,0.0
628.03,3995.08,-3.24,-16.35,8.95652080672,-9.42831184723,0.0
599.64,4359.14,-6.02,-17.15,8.15738951276,-10.5240266065,0.0
570.75,4743.54,-8.88,-19.83,6.43745663475,-13.2104437614,0.0
541.49,5148.68,-11.77,-25.58,6.14826467643,-15.9418841268,0.0
512.0,5574.99,-14.78,-30.14,5.79804604293,-17.3688207983,0.0
482.39,6022.92,-18.04,-30.87,4.66549164838,-17.0424780522,0.0
452.76,6492.97,-21.9,-37.75,3.96293006232,-16.6604338604,0.0
423.2,6985.64,-25.99,-46.08,4.23659880605,-18.6324062719,0.0
393.85,7501.47,-30.06,-44.35,4.35593313616,-22.2229065297,0.0
364.88,8041.03,-33.62,-53.83,2.57582256512,-23.6723679956,0.0
336.45,8604.87,-37.95,-53.53,2.9876805181,-26.3451707324,0.0
308.61,9193.58,-42.67,-60.19,2.83520092167,-30.620642678,0.0
281.46,9807.78,-47.86,-58.43,3.98618928454,-34.663562408,0.0
255.15,10448.0,-52.72,-63.09,4.63551754446,-38.305852897,0.0
229.86,11114.88,-56.97,-68.07,5.68962924085,-40.6381963475,0.0
205.78,11809.24,-60.5,-69.12,8.11290725553,-42.9774622072,0.0
183.09,12531.96,-62.88,-70.22,10.3721253626,-41.5077239241,0.0
161.98,13283.92,-63.71,-72.01,16.3565837967,-35.8249477644,0.0
142.58,14065.97,-63.41,-79.47,20.3927977666,-31.9979550987,0.0
124.92,14878.92,-62.27,-87.31,19.1863219547,-28.746932638,0.0
108.96,15723.54,-61.28,-88.15,16.6897060365,-24.8275413549,0.0
94.61,16600.44,-60.29,-85.64,20.4245099179,-20.232914899,0.0
81.78,17505.85,-61.12,-84.4,22.9932399189,-21.6298802895,0.0
70.52,18425.02,-60.88,-84.32,14.8441427089,-23.0866597466,0.0
60.83,19346.68,-59.3,-84.73,11.5409438868,-19.5068992406,0.0
52.49,20270.0,-59.01,-84.91,9.50720168536,-17.5319721724,0.0
45.3,21194.61,-58.06,-85.12,5.71721649956,-12.6681256333,0.0
39.12,22120.19,-56.74,-85.63,5.05723319577,-5.85472810751,0.0
33.79,23046.45,-56.78,-86.26,7.30394571663,-2.55065202991,0.0
29.2,23973.18,-56.24,-86.52,1.99661973922,-1.79146443381,0.0
25.24,24900.17,-55.17,-86.56,0.909121932034,-2.60624788351,0.0
21.83,25827.33,-54.42,-86.42,-1.57109011987,-3.662096947,0.0
18.89,26754.56,-52.84,-86.95,-2.23226391193,-4.59920880991,0.0
16.38,27681.82,-50.55,-87.54,4.67539537736,-1.09230045849,0.0
14.21,28609.09,-48.19,-88.3,10.0148904379,2.87361536452,0.0
12.35,29536.36,-46.11,-89.27,8.25028437528,5.70425046833,0.0


MEM = DETERMINISTIC
TIME = 160505/1500
STID = ABR SLAT = 45.45 SLON = -98.42 MALT = -999

PRES, HGHT, TEMP, DEWP, UWIN, VWIN, OMGA
966.39,420.5,19.84,9.26,5.49498869293,6.78090481927,0.0
960.45,473.6,19.18,9.02,6.03673439394,7.29197430389,0.0
953.13,539.27,18.5,8.77,6.49211240609,7.56912871747,0.0
944.42,617.95,18.35,6.33,11.080982437,8.801587746,0.0
934.34,710.1,19.92,2.12,15.7686513671,9.26991965659,0.0
922.9,816.15,20.14,-0.47,17.4799551626,9.56206687187,0.0
910.06,936.53,19.6,-1.86,17.0790696712,9.72198583665,0.0
895.84,1071.68,18.92,-5.08,16.7118854423,7.99265334592,0.0
880.22,1222.02,17.75,-5.09,15.8607775811,6.14243802867,0.0
863.23,1387.97,16.38,-4.32,13.8221302046,4.25488335695,0.0
844.88,1569.95,15.0,-5.7,12.5266820955,3.96888551643,0.0
825.23,1768.36,13.66,-9.74,12.2644603863,4.323810898,0.0
804.32,1983.62,12.18,-12.79,11.7947883013,2.91236189225,0.0
782.2,2216.12,10.43,-12.06,10.5280628511,0.754660928758,0.0
758.93,2466.26,8.61,-11.42,7.60603113006,-1.61393707107,0.0
734.6,2734.44,6.6,-14.3,6.517058491,-2.01985973326,0.0
709.28,3021.02,4.59,-16.92,6.91933343368,-2.35418571328,0.0
683.05,3326.4,2.35,-18.09,7.69982436377,-4.31210883423,0.0
656.01,3650.96,-0.11,-19.12,7.61177005721,-7.02886031464,0.0
628.27,3995.08,-2.51,-23.04,7.26587920752,-8.23572510467,0.0
599.94,4359.14,-5.05,-25.04,6.449157981,-8.96174384913,0.0
571.14,4743.54,-7.74,-27.2,5.3942744498,-9.65587456743,0.0
541.98,5148.68,-10.65,-28.68,5.11179911642,-11.042693826,0.0
512.57,5574.99,-13.91,-29.99,5.29571807384,-13.6038567682,0.0
483.0,6022.92,-17.55,-37.95,3.40127944105,-15.7315404645,0.0
453.38,6492.97,-21.32,-42.28,1.63502717726,-16.9493987324,0.0
423.88,6985.64,-24.83,-47.48,1.08147732371,-17.3832377118,0.0
394.65,7501.47,-28.26,-52.36,0.0721750300221,-18.796837652,0.0
365.79,8041.03,-32.56,-51.59,1.32036709621,-22.8993306245,0.0
337.39,8604.87,-37.19,-55.52,2.37824733989,-26.3876446444,0.0
309.56,9193.58,-41.98,-58.15,3.62582254791,-29.0684778909,0.0
282.43,9807.78,-46.68,-63.81,4.49294978694,-30.8734924736,0.0
256.16,10448.0,-51.52,-65.71,6.09015800569,-33.6454781083,0.0
230.87,11114.88,-56.48,-67.06,7.83620800913,-38.6543030374,0.0
206.69,11809.24,-60.82,-69.36,8.79929849621,-39.4628454554,0.0
183.84,12531.96,-63.98,-70.73,12.1583034904,-37.3972002957,0.0
162.54,13283.92,-64.66,-72.85,15.8552290011,-33.4211381564,0.0
143.01,14065.97,-63.74,-75.19,19.5777638041,-28.9053679943,0.0
125.26,14878.92,-62.8,-80.22,21.9815941114,-25.7826661701,0.0
109.19,15723.54,-62.83,-85.52,22.7868659916,-25.4142184335,0.0
94.7,16600.44,-62.23,-85.75,18.7847864324,-25.1284244893,0.0
81.81,17505.85,-60.74,-84.47,14.168397014,-23.3029192971,0.0
70.58,18425.02,-59.81,-84.24,8.74876566,-16.8780799355,0.0
60.89,19346.68,-59.82,-84.59,7.05222295269,-13.2020937055,0.0
52.54,20270.0,-58.37,-84.84,4.69632333393,-11.7297697696,0.0
45.36,21194.61,-57.52,-85.05,2.87395538129,-8.22052413798,0.0
39.17,22120.19,-58.0,-85.66,7.07138192564,-7.14083648,0.0
33.83,23046.45,-55.97,-86.19,4.4110377233,-8.87819508411,0.0
29.25,23973.18,-54.23,-86.38,2.76894300215,-4.7308929143,0.0
25.31,24900.17,-54.98,-86.55,4.80977442256,-1.19831984087,0.0
21.89,25827.33,-53.81,-86.34,-0.11629835475,1.94036236152,0.0
18.96,26754.56,-52.41,-86.9,-0.797677959485,2.62217622441,0.0
16.44,27681.82,-50.0,-87.49,2.12610295715,4.56360084897,0.0
14.26,28609.09,-49.36,-88.17,7.8243827453,3.35676815855,0.0
12.39,29536.36,-47.08,-89.21,8.36634144287,-0.721661475359,0.0


MEM = DETERMINISTIC
TIME = 160505/1800
STID = ABR SLAT = 45.45 SLON = -98.42 MALT = -999

PRES, HGHT, TEMP, DEWP, UWIN, VWIN, OMGA
964.87,420.5,26.36,7.92,7.44908876534,7.08871477444,0.0
959.06,473.6,25.69,7.69,7.81407004406,7.41009336667,0.0
951.91,539.27,24.95,7.48,8.05348314233,7.58126109417,0.0
943.39,617.95,24.09,7.25,8.28200754788,7.70689807993,0.0
933.48,710.1,23.13,6.99,8.50131210021,7.78455981083,0.0
922.16,816.15,22.04,6.71,8.68367372444,7.78594509963,0.0
909.43,936.53,20.84,6.41,8.83936543868,7.72738570353,0.0
895.29,1071.68,19.52,6.05,8.94241270495,7.60789893362,0.0
879.74,1222.02,18.39,1.54,9.12502658623,7.29484899561,0.0
862.81,1387.97,16.96,0.05,9.93534220333,4.7261502158,0.0
844.52,1569.95,15.52,-2.18,10.3084481592,3.67472836051,0.0
824.92,1768.36,14.4,-11.35,10.6711545473,2.6784288656,0.0
804.07,1983.62,13.04,-13.58,10.7754146309,2.12381924635,0.0
782.02,2216.12,11.24,-12.71,10.0979010818,1.60477074391,0.0
758.83,2466.26,9.66,-20.02,10.3870792718,1.51345956766,0.0
734.58,2734.44,7.62,-18.11,10.7530382195,0.584246014764,0.0
709.33,3021.02,5.36,-17.64,10.7820894155,-0.367098521695,0.0
683.16,3326.4,3.01,-19.57,10.0001601478,-0.996385964627,0.0
656.19,3650.96,0.62,-20.4,8.3502516927,-2.85567408848,0.0
628.52,3995.08,-1.55,-25.84,7.6366360151,-4.50011787835,0.0
600.29,4359.14,-3.8,-27.54,6.9366570412,-6.6683022392,0.0
571.59,4743.54,-6.63,-26.34,6.46691547592,-7.71790581697,0.0
542.51,5148.68,-9.88,-29.27,6.08388430501,-8.1206703417,0.0
513.14,5574.99,-13.32,-38.96,4.28447453864,-9.58254943059,0.0
483.6,6022.92,-16.88,-42.77,2.21164867359,-10.360523109,0.0
454.05,6492.97,-20.18,-47.55,3.53044067077,-11.115894886,0.0
424.64,6985.64,-23.53,-47.85,4.83302795184,-13.3002992235,0.0
395.49,7501.47,-27.27,-54.73,5.12256514657,-15.3810709983,0.0
366.69,8041.03,-31.5,-52.43,4.32093882937,-20.0869492604,0.0
338.33,8604.87,-36.26,-55.14,5.18040455966,-25.1700475954,0.0
310.52,9193.58,-41.16,-58.88,5.66092263668,-29.1772945606,0.0
283.38,9807.78,-46.35,-60.65,5.45458488565,-30.7774067369,0.0
257.05,10448.0,-51.33,-64.89,5.30469761817,-33.7979003793,0.0
231.69,11114.88,-56.32,-66.95,6.33173437229,-34.806750512,0.0
207.42,11809.24,-61.12,-69.07,10.5389635474,-33.5273138561,0.0
184.44,12531.96,-64.46,-70.75,14.5829590659,-32.4031682447,0.0
162.99,13283.92,-66.12,-71.23,19.0847955425,-30.3413614427,0.0
143.25,14065.97,-65.78,-73.03,20.7657280877,-27.4572143101,0.0
125.36,14878.92,-63.47,-78.23,21.5294940634,-23.8522578835,0.0
109.28,15723.54,-61.88,-84.8,20.3989123297,-21.7226352914,0.0
94.84,16600.44,-61.0,-86.07,15.5426458834,-19.8507962548,0.0
81.98,17505.85,-60.44,-84.58,13.9741178284,-15.7449618162,0.0
70.72,18425.02,-60.5,-84.39,10.5272242839,-11.57738442,0.0
60.98,19346.68,-60.43,-84.74,8.91995590664,-9.99045580339,0.0
52.6,20270.0,-58.82,-84.83,8.99755396813,-5.01826360938,0.0
45.39,21194.61,-58.67,-85.04,8.28212609984,-1.70459605405,0.0
39.17,22120.19,-58.13,-85.64,4.64648123373,-4.13550162543,0.0
33.84,23046.45,-55.66,-86.21,2.41874122367,-3.33645356972,0.0
29.25,23973.18,-55.25,-86.52,3.02908982683,-1.63167884344,0.0
25.31,24900.17,-53.93,-86.58,4.91860318152,-5.19400870155,0.0
21.92,25827.33,-51.02,-86.23,3.61207674716,-1.85954418787,0.0
19.0,26754.56,-51.04,-86.87,8.37449056281,3.24320727914,0.0
16.48,27681.82,-50.18,-87.48,5.15864131943,4.13137298444,0.0
14.3,28609.09,-49.33,-88.36,2.47195313029,8.20820956527,0.0
12.42,29536.36,-46.74,-89.22,1.40890757514,10.7743633931,0.0


MEM = DETERMINISTIC
TIME = 160505/2100
STID = ABR SLAT = 45.45 SLON = -98.42 MALT = -999

PRES, HGHT, TEMP, DEWP, UWIN, VWIN, OMGA
963.56,420.5,28.34,7.13,7.86158455194,6.38438114016,0.0
957.79,473.6,27.69,6.9,8.2341769602,6.634657238,0.0
950.7,539.27,27.0,6.74,8.4125956735,6.72290178349,0.0
942.25,617.95,26.19,6.55,8.59675084905,6.77226747946,0.0
932.41,710.1,25.25,6.35,8.78325305095,6.78602103623,0.0
921.19,816.15,24.18,6.12,8.97418629553,6.76007905282,0.0
908.56,936.53,22.98,5.87,9.16767128345,6.69498945473,0.0
894.53,1071.68,21.64,5.59,9.34670168442,6.57872508193,0.0
879.1,1222.02,20.16,5.28,9.52071895036,6.42906161941,0.0
862.3,1387.97,18.53,4.96,9.67611020244,6.26454868478,0.0
844.13,1569.95,16.76,4.58,9.82417419043,6.02969985569,0.0
824.64,1768.36,14.84,4.09,10.0017121309,5.6517853009,0.0
803.86,1983.62,13.07,1.09,11.0300234556,2.60128977903,0.0
781.86,2216.12,11.66,-4.43,11.8476672448,-2.859686693,0.0
758.73,2466.26,9.83,-6.07,11.8194943775,-3.62486364293,0.0
734.52,2734.44,7.81,-9.28,11.5770647572,-4.22515187902,0.0
709.31,3021.02,5.65,-12.44,10.8101465133,-3.33596453786,0.0
683.19,3326.4,3.56,-19.73,10.7697129684,-0.906251017015,0.0
656.28,3650.96,1.38,-24.66,10.6818196249,-0.784423799352,0.0
628.67,3995.08,-0.83,-24.94,9.68045137784,-3.52530965787,0.0
600.5,4359.14,-3.39,-25.44,8.45357592149,-5.75151715101,0.0
571.83,4743.54,-6.26,-27.31,6.50289704678,-5.58547997442,0.0
542.78,5148.68,-9.4,-35.27,4.7805589216,-6.42530620402,0.0
513.45,5574.99,-12.76,-42.04,3.65745203664,-7.55906799965,0.0
483.96,6022.92,-16.39,-39.75,5.24003666556,-10.0703076569,0.0
454.43,6492.97,-19.8,-50.68,7.98695441181,-12.2659973241,0.0
425.03,6985.64,-23.41,-49.84,9.87899160831,-13.2440333187,0.0
395.88,7501.47,-26.83,-54.17,10.2013477264,-13.851950413,0.0
367.12,8041.03,-30.76,-57.03,9.65071164555,-15.102008923,0.0
338.83,8604.87,-35.18,-56.3,10.8430888689,-18.8338825553,0.0
311.1,9193.58,-39.99,-55.65,13.7049745461,-24.3621637255,0.0
284.04,9807.78,-45.22,-53.65,15.6055721198,-27.1498859723,0.0
257.74,10448.0,-50.97,-58.2,16.7876485869,-27.1921337792,0.0
232.32,11114.88,-56.57,-63.19,17.1040851054,-26.8790829076,0.0
207.94,11809.24,-61.78,-67.52,17.5681895291,-26.857237086,0.0
184.81,12531.96,-65.58,-70.51,19.9074757781,-26.0096614728,0.0
163.23,13283.92,-66.57,-70.89,23.9510276398,-22.9922951874,0.0
143.47,14065.97,-65.14,-72.37,23.7953811495,-19.4485682955,0.0
125.6,14878.92,-62.78,-78.22,24.1461335405,-18.8853956001,0.0
109.54,15723.54,-61.31,-84.71,21.6051879414,-17.5205244814,0.0
95.09,16600.44,-61.0,-86.71,19.0014668206,-15.2994248486,0.0
82.17,17505.85,-61.35,-85.23,16.7727029124,-11.4931111227,0.0
70.85,18425.02,-60.76,-84.55,16.5420560869,-11.3138645963,0.0
61.11,19346.68,-59.56,-84.86,16.4877913294,-11.1169692797,0.0
52.72,20270.0,-59.48,-85.07,13.0071258066,-9.00991994914,0.0
45.48,21194.61,-58.44,-85.12,11.044420896,-11.7611136933,0.0
39.28,22120.19,-56.08,-85.44,8.64139540431,-8.89545608935,0.0
33.95,23046.45,-56.13,-86.22,7.8549113817,-3.71467700641,0.0
29.35,23973.18,-55.21,-86.53,0.42721230191,0.0192501667458,0.0
25.4,24900.17,-52.76,-86.51,2.24289145931,6.09271883498,0.0
21.99,25827.33,-53.53,-86.4,3.85391537368,5.67725622383,0.0
19.05,26754.56,-51.45,-87.07,2.17781723485,2.3013674569,0.0
16.52,27681.82,-49.21,-87.47,4.14757285841,6.80549426861,0.0
14.35,28609.09,-47.88,-88.2,9.14973631296,7.69388259133,0.0
12.48,29536.36,-44.8,-88.95,15.5332271533,9.73264512923,0.0


MEM = DETERMINISTIC
TIME = 160506/0000
STID = ABR SLAT = 45.45 SLON = -98.42 MALT = -999

PRES, HGHT, TEMP, DEWP, UWIN, VWIN, OMGA
962.93,420.5,28.71,8.42,6.1776726077,5.99913844227,0.0
957.18,473.6,28.2,7.97,7.11811090198,6.7879675731,0.0
950.11,539.27,27.57,7.7,7.57050830186,7.10172472562,0.0
941.68,617.95,26.81,7.48,7.86340236575,7.24344380276,0.0
931.87,710.1,25.91,7.26,8.10947908684,7.31976749162,0.0
920.68,816.15,24.89,7.03,8.32830851191,7.33722651904,0.0
908.1,936.53,23.72,6.78,8.55060325385,7.31840478148,0.0
894.11,1071.68,22.41,6.51,8.76567792435,7.24387199002,0.0
878.74,1222.02,20.96,6.2,9.01311992058,7.12324307708,0.0
861.99,1387.97,19.36,5.81,9.27444289164,6.91043898636,0.0
843.89,1569.95,17.62,5.28,9.5935679471,6.56393543292,0.0
824.46,1768.36,15.75,4.6,10.0245964657,5.84617186883,0.0
803.75,1983.62,13.75,3.79,10.8645023074,3.90931965473,0.0
781.81,2216.12,11.61,2.91,11.6545796603,1.24963009401,0.0
758.7,2466.26,9.57,0.47,12.0938200652,-1.66094823774,0.0
734.5,2734.44,7.89,-5.54,11.9072783394,-2.68997311592,0.0
709.33,3021.02,6.5,-16.45,11.2405615452,-3.18287734881,0.0
683.29,3326.4,4.4,-17.53,10.682860585,-3.1522425933,0.0
656.46,3650.96,2.32,-21.27,11.1278270417,-2.93178925429,0.0
628.94,3995.08,0.08,-24.76,10.2701644725,-3.30332184276,0.0
600.83,4359.14,-2.82,-24.7,10.6004535026,-3.89600685001,0.0
572.21,4743.54,-5.52,-35.55,10.3425756778,-4.02824329073,0.0
543.21,5148.68,-8.88,-40.32,10.2896345087,-4.0034876243,0.0
513.9,5574.99,-12.39,-42.4,12.1801791216,-5.37971897437,0.0
484.42,6022.92,-16.05,-44.2,15.6293831548,-7.9463959392,0.0
454.91,6492.97,-19.22,-50.1,13.8881616546,-11.266492962,0.0
425.55,6985.64,-22.67,-52.7,12.5537607353,-11.4470973033,0.0
396.44,7501.47,-26.25,-49.32,13.6685546373,-12.3591562242,0.0
367.71,8041.03,-30.11,-51.67,17.6396506981,-16.2261731719,0.0
339.44,8604.87,-34.83,-44.01,18.0585667126,-21.5901449418,0.0
311.68,9193.58,-39.99,-47.27,19.1413829228,-22.3800230866,0.0
284.57,9807.78,-45.39,-50.59,20.9726527211,-22.1702061999,0.0
258.21,10448.0,-50.87,-57.88,24.4532324293,-23.3109254294,0.0
232.76,11114.88,-56.26,-63.25,26.5160453835,-24.7785768637,0.0
208.38,11809.24,-61.23,-67.46,25.9705248688,-23.3020192659,0.0
185.24,12531.96,-65.53,-70.28,22.6856136838,-19.7690142116,0.0
163.56,13283.92,-67.76,-71.33,25.5103345614,-17.0325831615,0.0
143.69,14065.97,-65.31,-72.86,29.2948249414,-17.214674343,0.0
125.82,14878.92,-62.07,-76.3,24.3305423554,-16.8661206259,0.0
109.73,15723.54,-62.06,-84.09,20.4641547417,-14.2547630036,0.0
95.2,16600.44,-61.95,-87.34,22.6432631616,-13.2634829996,0.0
82.25,17505.85,-60.81,-85.8,21.6539955202,-13.1761907675,0.0
70.94,18425.02,-60.58,-84.79,19.9617435184,-12.4395971868,0.0
61.19,19346.68,-59.34,-84.91,15.3421683253,-14.1871211365,0.0
52.8,20270.0,-58.76,-84.89,9.93139583574,-11.89046223,0.0
45.58,21194.61,-57.72,-85.02,8.71047289889,-15.3957087274,0.0
39.36,22120.19,-56.98,-85.48,0.152689036367,-9.01814591342,0.0
34.02,23046.45,-55.74,-86.2,2.05981512568,-2.971425396,0.0
29.41,23973.18,-55.3,-86.53,3.66801470878,-5.35700037302,0.0
25.44,24900.17,-53.7,-86.61,2.42191074405,-0.195713214691,0.0
22.03,25827.33,-52.54,-86.72,3.9535957835,0.306295054412,0.0
19.09,26754.56,-50.93,-87.02,5.80710452347,4.1101377462,0.0
16.56,27681.82,-49.26,-87.41,7.71845428134,4.77818762554,0.0
14.39,28609.09,-46.59,-88.38,8.23903894685,5.04493444188,0.0
12.52,29536.36,-44.44,-88.63,9.45296349695,3.57952094791,0.0


MEM = DETERMINISTIC
TIME = 160506/0300
STID = ABR SLAT = 45.45 SLON = -98.42 MALT = -999

PRES, HGHT, TEMP, DEWP, UWIN, VWIN, OMGA
962.37,420.5,23.15,10.63,1.4561996721,11.2582664329,0.0
956.56,473.6,26.63,10.12,2.63932066895,16.3498957868,0.0
949.46,539.27,26.61,9.5,3.95530342567,18.2170230438,0.0
941.02,617.95,26.11,9.18,4.62815927274,18.0778758622,0.0
931.21,710.1,25.39,8.28,5.55910378584,17.2834839951,0.0
920.01,816.15,24.56,7.23,6.62819210478,16.2743571666,0.0
907.42,936.53,23.53,6.91,7.82104173992,14.7526932794,0.0
893.44,1071.68,22.31,7.54,9.17860378174,12.7451930192,0.0
878.09,1222.02,21.07,6.66,10.2669602011,10.9179176908,0.0
861.36,1387.97,19.79,4.46,10.9541273186,9.02025681807,0.0
843.3,1569.95,18.35,2.9,11.413350649,6.31350953338,0.0
823.93,1768.36,16.65,1.77,11.7382689782,3.49040867425,0.0
803.28,1983.62,14.54,2.18,12.0810982484,1.45555565123,0.0
781.4,2216.12,12.25,2.37,12.2210138044,-0.375520713795,0.0
758.34,2466.26,9.91,2.01,12.1551000125,-2.91145094761,0.0
734.18,2734.44,7.7,-0.75,12.3711295927,-3.32409268057,0.0
709.02,3021.02,6.14,-9.42,12.5516834446,-2.01719517908,0.0
682.99,3326.4,4.84,-25.66,11.7931182202,0.37679473356,0.0
656.2,3650.96,2.69,-26.02,11.4358664987,0.553305206409,0.0
628.71,3995.08,0.05,-24.81,12.3493522814,-0.902545869982,0.0
600.61,4359.14,-2.65,-26.07,13.3336322403,-2.04986006335,0.0
572.01,4743.54,-5.63,-28.43,14.7503496497,-2.86450592255,0.0
543.02,5148.68,-8.8,-33.38,15.5683890211,-4.65889595428,0.0
513.75,5574.99,-11.9,-39.77,15.9193702496,-6.31256857019,0.0
484.36,6022.92,-15.12,-45.52,17.4897638134,-7.69568026071,0.0
454.95,6492.97,-18.54,-46.58,18.327664408,-9.02627685088,0.0
425.66,6985.64,-21.95,-47.47,18.4500662799,-10.8072824441,0.0
396.62,7501.47,-25.73,-37.82,18.4170013387,-11.463573709,0.0
367.92,8041.03,-30.06,-36.92,18.6748482519,-11.9292909966,0.0
339.64,8604.87,-34.61,-43.03,18.5234179127,-14.3682357495,0.0
311.91,9193.58,-39.6,-54.37,18.1776367029,-20.7203257994,0.0
284.81,9807.78,-45.08,-57.48,19.8124592332,-23.9491491639,0.0
258.45,10448.0,-50.89,-56.9,24.1943791066,-24.6806220726,0.0
232.95,11114.88,-56.74,-61.01,27.5143996587,-23.7246636278,0.0
208.48,11809.24,-62.04,-68.49,28.3623403432,-24.0189924886,0.0
185.27,12531.96,-65.73,-71.09,25.782086536,-18.6836991615,0.0
163.61,13283.92,-67.04,-72.03,25.6255560451,-12.0147972041,0.0
143.74,14065.97,-65.95,-73.19,27.8625161234,-10.2900758596,0.0
125.81,14878.92,-62.91,-77.23,31.1366342244,-14.638514675,0.0
109.74,15723.54,-60.33,-83.52,24.0131331667,-17.6781452459,0.0
95.26,16600.44,-62.26,-86.77,20.7480833184,-13.01524813,0.0
82.25,17505.85,-62.38,-86.54,23.3419332522,-14.8418305219,0.0
70.9,18425.02,-60.63,-84.9,21.0077182558,-17.6338176606,0.0
